529;G;BENAZEPRIL EG 10 mg, comprimé pelliculé sécable
528;G;BENAZEPRIL EG 5 mg, comprimé pelliculé sécable
706;G;BENAZEPRIL HYDROCHLOROTHIAZIDE EG 10 mg/12,5 mg, comprimé pelliculé sécable
706;G;BENAZEPRIL/HYDROCHLOROTHIAZIDE ARROW 10 mg/12,5 mg, comprimé pelliculé sécable
1307;G;BENDAMUSTINE ACCORD 2,5 mg/mL, poudre pour solution à diluer pour perfusion
1307;G;BENDAMUSTINE ARROW 2,5 mg/mL, poudre pour solution à diluer pour perfusion
1307;G;BENDAMUSTINE BAXTER 2,5 mg/mL, poudre pour solution à diluer pour perfusion
1307;G;BENDAMUSTINE FRESENIUS KABI 2,5 mg/mL, poudre pour solution à diluer pour perfusion
1307;G;BENDAMUSTINE HIKMA 2,5 mg/ml, poudre pour solution à diluer pour perfusion
1307;G;BENDAMUSTINE MEDAC 2,5 mg/mL, poudre pour solution à diluer pour perfusion
1307;G;BENDAMUSTINE PHARMAKI GENERICS 2,5 mg/mL, poudre pour solution à diluer pour perfusion
1176;R;BEPANTHEN 5 %, pommade
1009;R;BETADINE 10 POUR CENT, solution pour bain de bouche
595;G;BETAHISTINE ACCORD 24 mg, comprimé sécable
294;G;BETAHISTINE ACCORD 8 mg, comprimé
595;G;BETAHISTINE ARROW 24 mg, comprimé
294;G;BETAHISTINE ARROW 8 mg, comprimé
595;G;BETAHISTINE ARROW GENERIQUES 24 mg, comprimé
294;G;BETAHISTINE ARROW GENERIQUES 8 mg, comprimé
595;G;BETAHISTINE BIOGARAN 24 mg, comprimé
294;G;BETAHISTINE BIOGARAN 8 mg, comprimé
595;G;BETAHISTINE BOUCHARA RECORDATI 24 mg, comprimé
294;G;BETAHISTINE BOUCHARA RECORDATI 8 mg, comprimé
595;G;BETAHISTINE CRISTERS 24 mg, comprimé
595;G;BETAHISTINE EG 24 mg, comprimé
294;G;BETAHISTINE EG 8 mg, comprimé
294;G;BETAHISTINE REF 8 mg, comprimé
595;G;BETAHISTINE SANDOZ 24 mg, comprimé
595;G;BETAHISTINE TEVA 24 mg, comprimé
595;G;BETAHISTINE VIATRIS 24 mg, comprimé
294;G;BETAHISTINE VIATRIS 8 mg, comprimé
595;G;BETAHISTINE ZENTIVA 24 mg, comprimé
294;G;BETAHISTINE ZENTIVA 8 mg, comprimé
294;G;BETAHISTINE ZYDUS 8 mg, comprimé
595;G;BETAHISTINE ZYDUS FRANCE 24 mg, comprimé
294;G;BETAHISTINE ZYDUS FRANCE 8 mg, comprimé
735;G;BETAMETHASONE ARROW 0,05 %, solution buvable en gouttes
722;G;BETAMETHASONE ARROW 2 mg, comprimé dispersible sécable
1319;G;BETAMETHASONE BIOGARAN 0,05 %, crème
735;G;BETAMETHASONE BIOGARAN 0,05 POUR CENT, solution buvable en gouttes
722;G;BETAMETHASONE BIOGARAN 2 mg, comprimé dispersible sécable
735;G;BETAMETHASONE EG 0,05 POUR CENT, solution buvable en gouttes
722;G;BETAMETHASONE EG 2 mg, comprimé dispersible sécable
735;G;BETAMETHASONE ZENTIVA 0,05 %, solution buvable en gouttes
722;G;BETAMETHASONE ZENTIVA 2 mg, comprimé dispersible sécable
595;R;BETASERC 24 mg, comprimé
1118;G;BETAXOLOL BIOGARAN 20 mg, comprimé pelliculé sécable
1118;G;BETAXOLOL EG 20 mg, comprimé pelliculé sécable
1118;G;BETAXOLOL SANDOZ 20 mg, comprimé pelliculé sécable
1118;G;BETAXOLOL TEVA SANTE 20 mg, comprimé pelliculé sécable
1118;G;BETAXOLOL VIATRIS 20 mg, comprimé pelliculé sécable
1808;G;BEXAROTENE CIPLA 75 mg, capsule molle
354;G;BI MISSILOR 1,5 M.U.I./250 mg, comprimé pelliculé
1012;R;BI PROFENID LP 100 mg, comprimé sécable à libération prolongée
536;R;BI TILDIEM L.P. 120 mg, comprimé enrobé à libération prolongée
535;R;BI TILDIEM L.P. 90 mg, comprimé enrobé à libération prolongée
737;R;BIAFINE, émulsion pour application cutanée
1336;G;BIBOVEL 3 mg, comprimé
498;G;BICALUTAMIDE ACCORD 50 mg, comprimé pelliculé
498;G;BICALUTAMIDE ALMUS 50 mg, comprimé pelliculé
498;G;BICALUTAMIDE ARROW LAB 50 mg, comprimé pelliculé
498;G;BICALUTAMIDE BIOGARAN 50 mg, comprimé pelliculé
498;G;BICALUTAMIDE CRISTERS PHARMA 50 mg, comprimé pelliculé
498;G;BICALUTAMIDE EG 50 mg, comprimé pelliculé
498;G;BICALUTAMIDE EVOLUGEN 50 mg, comprimé pelliculé
530;G;BICALUTAMIDE KABI 150 mg, comprimé pelliculé
498;G;BICALUTAMIDE KABI 50 mg, comprimé pelliculé
498;G;BICALUTAMIDE RANBAXY 50 mg, comprimé pelliculé
498;G;BICALUTAMIDE SANDOZ 50 mg, comprimé pelliculé
498;G;BICALUTAMIDE TEVA 50 mg, comprimé pelliculé
498;G;BICALUTAMIDE VIATRIS 50 mg, comprimé pelliculé
498;G;BICALUTAMIDE ZENTIVA 50 mg, comprimé pelliculé
498;G;BICALUTAMIDE ZYDUS 50 mg, comprimé pelliculé
498;G;BICALUTAMIDE ZYDUS FRANCE 50 mg, comprimé pelliculé
1863;R;BICNU, poudre et solvant pour solution pour perfusion
1775;R;BILASKA 20 mg, comprimé
1775;G;BILASTINE ARROW 20 mg, comprimé
1775;G;BILASTINE BIOGARAN 20 mg, comprimé
1775;G;BILASTINE EG 20 mg, comprimé
1775;G;BILASTINE OPELLA 20 mg, comprimé
1775;G;BILASTINE TEVA 20 mg, comprimé
1775;G;BILASTINE VIATRIS 20 mg, comprimé
1775;G;BILASTINE ZENTIVA 20 mg, comprimé
1775;G;BILASTINE ZYDUS 20 mg, comprimé
1360;G;BIMATOPROST EG 0,1 mg/ml, collyre en solution
1359;G;BIMATOPROST EG 0,3 mg/ml, collyre en solution
1360;G;BIMATOPROST MEDIPHA SANTE 0,1 mg/ml, collyre en solution
1792;G;BIMATOPROST MICRO LABS 0,3 mg/mL, collyre en solution en récipient unidose
1360;G;BIMATOPROST SANDOZ 0,1 mg/mL, collyre en solution
1359;G;BIMATOPROST SANDOZ 0,3 mg/mL, collyre en solution
1360;G;BIMATOPROST VIATRIS 0,1 mg/mL, collyre en solution
1359;G;BIMATOPROST VIATRIS 0,3 mg/ml, collyre en solution
1429;G;BIMATOPROST/TIMOLOL BIOGARAN 0,3 mg/mL + 5 mg/mL, collyre en solution
1429;G;BIMATOPROST/TIMOLOL EG 0,3 mg/mL + 5 mg/mL, collyre en solution
1791;G;BIMATOPROST/TIMOLOL MICRO LABS 0,3 mg/ml + 5 mg/ml, collyre en solution en récipient unidose
1429;G;BIMATOPROST/TIMOLOL SANDOZ 0,3 mg/mL + 5 mg/mL, collyre en solution
1429;G;BIMATOPROST/TIMOLOL TEVA 0,3 mg/mL + 5 mg/mL, collyre en solution
1429;G;BIMATOPROST/TIMOLOL VIATRIS 0,3 mg/mL + 5 mg/mL, collyre en solution
1429;G;BIMATOPROST/TIMOLOL ZENTIVA 0,3 mg/5 mg par mL, collyre en solution
924;R;BIOCALYPTOL 6,55 mg/5 ml SANS SUCRE, sirop édulcoré à la saccharine sodique et au maltitol liquide
925;R;BIOCALYPTOL, sirop
242;G;BIODALGIC 50 mg, comprimé effervescent
1121;R;BIPRETERAX 10 mg/2,5 mg, comprimé pelliculé
723;R;BIPRETERAX 5 mg/1,25 mg, comprimé pelliculé
1050;R;BIPRETERAX 5 mg/1,25 mg, comprimé pelliculé
354;R;BIRODOGYL, comprimé pelliculé
1521;G;BISACODYL ARROW CONSEIL 5 mg, comprimé gastro-résistant
1521;G;BISACODYL BIOGARAN CONSEIL 5 mg, comprimé gastro-résistant
1404;G;BISACODYL CRISTERS 5 mg, comprimé enrobé gastro-résistant
1521;G;BISACODYL EDR PHARMA 5 mg, comprimé gastro-résitant
1404;G;BISACODYL EG LABO CONSEIL 5 mg, comprimé enrobé gastro-résistant
1404;G;BISACODYL SANDOZ CONSEIL 5 mg, comprimé enrobé gastro-résistant
1404;G;BISACODYL VIATRIS CONSEIL 5 mg, comprimé enrobé gastro-résistant
1404;G;BISACODYL ZENTIVA CONSEIL 5 mg, comprimé gastro-résistant
1363;R;BISEPTINE, solution pour application locale
446;G;BISOCE 1,25 mg, comprimé pelliculé
451;G;BISOCE 10 mg, comprimé pelliculé sécable
447;G;BISOCE 2,5 mg, comprimé pelliculé sécable
448;G;BISOCE 3,75 mg, comprimé pelliculé sécable
449;G;BISOCE 5 mg, comprimé pelliculé sécable
450;G;BISOCE 7,5 mg, comprimé pelliculé sécable
451;G;BISOPROLOL ACCORD HEALTHCARE 10 mg, comprimé pelliculé sécable
447;G;BISOPROLOL ACCORD HEALTHCARE 2,5 mg, comprimé pelliculé sécable
449;G;BISOPROLOL ACCORD HEALTHCARE 5 mg, comprimé pelliculé sécable
82;G;BISOPROLOL ALMUS 10 mg, comprimé sécable
82;G;BISOPROLOL ARROW LAB 10 mg, comprimé pelliculé sécable
446;G;BISOPROLOL BGR 1,25 mg, comprimé pelliculé
451;G;BISOPROLOL BGR 10 mg, comprimé pelliculé sécable
447;G;BISOPROLOL BGR 2,5 mg, comprimé pelliculé sécable
448;G;BISOPROLOL BGR 3,75 mg, comprimé pelliculé sécable
449;G;BISOPROLOL BGR 5 mg, comprimé pelliculé sécable
450;G;BISOPROLOL BGR 7,5 mg, comprimé pelliculé sécable
82;G;BISOPROLOL BIOGARAN 10 mg, comprimé pelliculé sécable
446;G;BISOPROLOL CRISTERS 1,25 mg, comprimé
451;G;BISOPROLOL CRISTERS 10 mg, comprimé sécable
447;G;BISOPROLOL CRISTERS 2,5 mg, comprimé sécable
448;G;BISOPROLOL CRISTERS 3,75 mg, comprimé
449;G;BISOPROLOL CRISTERS 5 mg, comprimé sécable
450;G;BISOPROLOL CRISTERS 7,5 mg, comprimé sécable
82;G;BISOPROLOL CRISTERS PHARMA 10 mg, comprimé pelliculé
446;G;BISOPROLOL EG 1,25 mg, comprimé
82;G;BISOPROLOL EG 10 mg, comprimé pelliculé sécable
447;G;BISOPROLOL EG 2,5 mg, comprimé sécable
448;G;BISOPROLOL EG 3,75 mg, comprimé
449;G;BISOPROLOL EG 5 mg, comprimé sécable
450;G;BISOPROLOL EG 7,5 mg, comprimé sécable
451;G;BISOPROLOL EVOLUGEN 10 mg, comprimé pelliculé sécable
447;G;BISOPROLOL EVOLUGEN 2,5 mg, comprimé pelliculé sécable
449;G;BISOPROLOL EVOLUGEN 5 mg, comprimé pelliculé sécable
451;G;BISOPROLOL KRKA 10 mg, comprimé pelliculé sécable
447;G;BISOPROLOL KRKA 2,5 mg, comprimé pelliculé sécable
449;G;BISOPROLOL KRKA 5 mg, comprimé pelliculé sécable
446;G;BISOPROLOL MYLAN 1,25 mg, comprimé pelliculé
82;G;BISOPROLOL MYLAN 10 mg, comprimé pelliculé sécable
447;G;BISOPROLOL MYLAN 2,5 mg, comprimé pelliculé sécable
448;G;BISOPROLOL MYLAN 3,75 mg, comprimé pelliculé sécable
449;G;BISOPROLOL MYLAN 5 mg, comprimé pelliculé sécable
450;G;BISOPROLOL MYLAN 7,5 mg, comprimé pelliculé sécable
451;G;BISOPROLOL MYLAN PHARMA 10 mg, comprimé pelliculé sécable
82;G;BISOPROLOL NOR 10 mg, comprimé pelliculé sécable
446;G;BISOPROLOL QUIVER 1,25 mg, comprimé
451;G;BISOPROLOL QUIVER 10 mg, comprimé sécable
447;G;BISOPROLOL QUIVER 2,5 mg, comprimé sécable
448;G;BISOPROLOL QUIVER 3,75 mg, comprimé
449;G;BISOPROLOL QUIVER 5 mg, comprimé sécable
450;G;BISOPROLOL QUIVER 7,5 mg, comprimé sécable
451;G;BISOPROLOL QUIVER LAB 10 mg, comprimé pelliculé sécable
447;G;BISOPROLOL QUIVER LAB 2,5 mg, comprimé pelliculé sécable
448;G;BISOPROLOL QUIVER LAB 3,75 mg, comprimé pelliculé sécable
449;G;BISOPROLOL QUIVER LAB 5 mg, comprimé pelliculé sécable
450;G;BISOPROLOL QUIVER LAB 7,5 mg, comprimé pelliculé sécable
451;G;BISOPROLOL RANBAXY 10 mg, comprimé sécable
446;G;BISOPROLOL REF 1,25 mg, comprimé pelliculé
451;G;BISOPROLOL REF 10 mg, comprimé pelliculé sécable
447;G;BISOPROLOL REF 2,5 mg, comprimé pelliculé sécable
448;G;BISOPROLOL REF 3,75 mg, comprimé pelliculé sécable
449;G;BISOPROLOL REF 5 mg, comprimé pelliculé sécable
450;G;BISOPROLOL REF 7,5 mg, comprimé pelliculé sécable
446;G;BISOPROLOL SANDOZ 1,25 mg, comprimé pelliculé
82;G;BISOPROLOL SANDOZ 10 mg, comprimé pelliculé sécable
451;G;BISOPROLOL SANDOZ 10 mg, comprimé pelliculé sécable
447;G;BISOPROLOL SANDOZ 2,5 mg, comprimé pelliculé sécable
448;G;BISOPROLOL SANDOZ 3,75 mg, comprimé pelliculé sécable
449;G;BISOPROLOL SANDOZ 5 mg, comprimé pelliculé sécable
450;G;BISOPROLOL SANDOZ 7,5 mg, comprimé pelliculé sécable
446;G;BISOPROLOL SUN 1,25 mg, comprimé
447;G;BISOPROLOL SUN 2,5 mg, comprimé sécable
82;G;BISOPROLOL TEVA 10 mg, comprimé pelliculé
446;G;BISOPROLOL TEVA SANTE 1,25 mg, comprimé
451;G;BISOPROLOL TEVA SANTE 10 mg, comprimé sécable
447;G;BISOPROLOL TEVA SANTE 2,5 mg, comprimé sécable
448;G;BISOPROLOL TEVA SANTE 3,75 mg, comprimé
449;G;BISOPROLOL TEVA SANTE 5 mg, comprimé sécable
450;G;BISOPROLOL TEVA SANTE 7,5 mg, comprimé sécable
446;G;BISOPROLOL VIATRIS 1,25 mg, comprimé pelliculé
451;G;BISOPROLOL VIATRIS 10 mg, comprimé pelliculé sécable
447;G;BISOPROLOL VIATRIS 2,5 mg, comprimé pelliculé sécable
448;G;BISOPROLOL VIATRIS 3,75 mg, comprimé pelliculé sécable
449;G;BISOPROLOL VIATRIS 5 mg, comprimé pelliculé sécable
450;G;BISOPROLOL VIATRIS 7,5 mg, comprimé pelliculé sécable
82;G;BISOPROLOL VIATRIS SANTE 10 mg, comprimé pelliculé sécable
82;G;BISOPROLOL ZENTIVA 10 mg, comprimé pelliculé sécable
446;G;BISOPROLOL ZENTIVA K.S 1,25 mg, comprimé
447;G;BISOPROLOL ZENTIVA K.S 2,5 mg, comprimé
448;G;BISOPROLOL ZENTIVA K.S 3,75 mg, comprimé
450;G;BISOPROLOL ZENTIVA K.S 7,5 mg, comprimé
451;G;BISOPROLOL ZENTIVA LAB 10 mg, comprimé
451;G;BISOPROLOL ZENTIVA LAB 10 mg, comprimé sécable
447;G;BISOPROLOL ZENTIVA LAB 2,5 mg, comprimé sécable
449;G;BISOPROLOL ZENTIVA LAB 5 mg, comprimé
449;G;BISOPROLOL ZENTIVA LAB 5 mg, comprimé sécable
82;G;BISOPROLOL ZYDUS 10 mg, comprimé pelliculé
446;G;BISOPROLOL ZYDUS FRANCE 1,25 mg, comprimé
447;G;BISOPROLOL ZYDUS FRANCE 2,50 mg, comprimé sécable
449;G;BISOPROLOL ZYDUS FRANCE 5 mg, comprimé sécable
621;G;BISOPROLOL/HYDROCHLOROTHIAZIDE ARROW 10 mg/6,25 mg, comprimé pelliculé
619;G;BISOPROLOL/HYDROCHLOROTHIAZIDE ARROW 2,5 mg/6,25 mg, comprimé pelliculé
620;G;BISOPROLOL/HYDROCHLOROTHIAZIDE ARROW 5 mg/6,25 mg, comprimé pelliculé
621;G;BISOPROLOL/HYDROCHLOROTHIAZIDE ARROW LAB 10 mg/6,25 mg, comprimé pelliculé
619;G;BISOPROLOL/HYDROCHLOROTHIAZIDE ARROW LAB 2,5 mg/6,25 mg, comprimé pelliculé
620;G;BISOPROLOL/HYDROCHLOROTHIAZIDE ARROW LAB 5 mg/6,25 mg, comprimé pelliculé
621;G;BISOPROLOL/HYDROCHLOROTHIAZIDE BIOGARAN 10 mg/6,25 mg, comprimé pelliculé
619;G;BISOPROLOL/HYDROCHLOROTHIAZIDE BIOGARAN 2,5 mg/6,25 mg, comprimé pelliculé
620;G;BISOPROLOL/HYDROCHLOROTHIAZIDE BIOGARAN 5 mg/6,25 mg, comprimé pelliculé
621;G;BISOPROLOL/HYDROCHLOROTHIAZIDE CRISTERS 10 mg/6,25 mg, comprimé pelliculé
619;G;BISOPROLOL/HYDROCHLOROTHIAZIDE CRISTERS 2,5 mg/6,25 mg, comprimé pelliculé
620;G;BISOPROLOL/HYDROCHLOROTHIAZIDE CRISTERS 5 mg/6,25 mg, comprimé pelliculé
621;G;BISOPROLOL/HYDROCHLOROTHIAZIDE EG 10 mg/6,25 mg, comprimé pelliculé
619;G;BISOPROLOL/HYDROCHLOROTHIAZIDE EG 2,5 mg/6,25 mg, comprimé pelliculé
620;G;BISOPROLOL/HYDROCHLOROTHIAZIDE EG 5 mg/6,25 mg, comprimé pelliculé
621;G;BISOPROLOL/HYDROCHLOROTHIAZIDE MYLAN 10 mg/6,25 mg, comprimé pelliculé
619;G;BISOPROLOL/HYDROCHLOROTHIAZIDE MYLAN 2,5 mg/6,25 mg, comprimé pelliculé
620;G;BISOPROLOL/HYDROCHLOROTHIAZIDE MYLAN 5 mg/6,25 mg, comprimé pelliculé
621;G;BISOPROLOL/HYDROCHLOROTHIAZIDE SANDOZ 10 mg/6,25 mg, comprimé pelliculé
619;G;BISOPROLOL/HYDROCHLOROTHIAZIDE SANDOZ 2,5 mg/6,25 mg, comprimé pelliculé
620;G;BISOPROLOL/HYDROCHLOROTHIAZIDE SANDOZ 5 mg/6,25 mg, comprimé pelliculé
621;G;BISOPROLOL/HYDROCHLOROTHIAZIDE TEVA 10 mg/6,25 mg, comprimé pelliculé
619;G;BISOPROLOL/HYDROCHLOROTHIAZIDE TEVA 2,5 mg/6,25 mg, comprimé pelliculé
620;G;BISOPROLOL/HYDROCHLOROTHIAZIDE TEVA 5 mg/6,25 mg, comprimé pelliculé
621;G;BISOPROLOL/HYDROCHLOROTHIAZIDE VIATRIS 10 mg/6,25 mg, comprimé pelliculé
619;G;BISOPROLOL/HYDROCHLOROTHIAZIDE VIATRIS 2,5 mg/6,25 mg, comprimé pelliculé
620;G;BISOPROLOL/HYDROCHLOROTHIAZIDE VIATRIS 5 mg/6,25 mg, comprimé pelliculé
621;G;BISOPROLOL/HYDROCHLOROTHIAZIDE ZENTIVA 10 mg/6,25 mg, comprimé pelliculé
619;G;BISOPROLOL/HYDROCHLOROTHIAZIDE ZENTIVA 2,5 mg/6,25 mg, comprimé pelliculé
620;G;BISOPROLOL/HYDROCHLOROTHIAZIDE ZENTIVA 5 mg/6,25 mg, comprimé pelliculé
1487;G;BIVALIRUDINE ACCORD 250 mg, poudre pour solution à diluer pour solution injectable/pour perfusion
1478;G;BLEOMYCINE ACCORD 15000 UI, poudre pour solution injectable / pour perfusion
1478;R;BLEOMYCINE BELLON 15 mg, poudre pour solution injectable
957;R;BONDRONAT 50 mg, comprimé pelliculé
881;R;BONVIVA 150 mg, comprimé pelliculé
680;G;BORAX / ACIDE BORIQUE EG 12 mg/18 mg/ml, solution pour lavage ophtalmique en récipient unidose
680;G;BORAX/ACIDE BORIQUE BIOGARAN 12 mg/18 mg/ml, solution pour lavage ophtalmique en récipient unidose
680;G;BORAX/ACIDE BORIQUE BIOGARAN CONSEIL 12 mg/18 mg par mL, solution pour lavage ophtalmique en récipient unidose
680;G;BORAX/ACIDE BORIQUE VIATRIS 12 mg/18 mg/mL, solution pour lavage ophtalmique en récipient unidose
680;G;BORAX/ACIDE BORIQUE ZENTIVA 12 mg/18 mg/ml, solution pour lavage ophtalmique en récipient-unidose
1480;G;BORTEZOMIB ACCORD 1 mg, poudre pour solution injectable
1479;G;BORTEZOMIB ACCORD 3,5 mg, poudre pour solution injectable
1479;G;BORTEZOMIB ARROW 3,5 mg, poudre pour solution injectable
1479;G;BORTEZOMIB BAXTER 3,5 mg, poudre pour solution injectable
1480;G;BORTEZOMIB FRESENIUS KABI 1 mg, poudre pour solution injectable
1479;G;BORTEZOMIB FRESENIUS KABI 3,5 mg, poudre pour solution injectable
1480;G;BORTEZOMIB GENTHON 1 mg, poudre pour solution injectable
1479;G;BORTEZOMIB GENTHON 3,5 mg, poudre pour solution injectable
1480;G;BORTEZOMIB HOSPIRA 1 mg, poudre pour solution injectable
1479;G;BORTEZOMIB HOSPIRA 3,5 mg, poudre pour solution injectable
1479;G;BORTEZOMIB PHARMAKI GENERICS 3,5 mg, poudre pour solution injectable
1479;G;BORTEZOMIB REDDY PHARMA 3,5 mg, poudre pour solution injectable
1479;G;BORTEZOMIB STRAGEN 3,5 mg, poudre pour solution injectable
1479;G;BORTEZOMIB SUN 3,5 mg, poudre pour solution injectable
1479;G;BORTEZOMIB TEVA 3,5 mg, poudre pour solution injectable
1479;G;BORTEZOMIB TILLOMED 3,5 mg, poudre pour solution injectable
1480;G;BORTEZOMIB VIATRIS 1 mg, poudre pour solution injectable
1479;G;BORTEZOMIB VIATRIS 3,5 mg, poudre pour solution injectable
1480;G;BORTEZOMIB WAVERLEY PHARMA EUROPE LIMITED 1 mg, poudre pour solution injectable
1479;G;BORTEZOMIB WAVERLEY PHARMA EUROPE LIMITED 3,5 mg, poudre pour solution injectable
1479;G;BORTEZOMIB ZENTIVA 3,5 mg, poudre pour solution injectable
1479;G;BORTEZOMIB ZYDUS 3,5 mg, poudre pour solution injectable
1242;G;BOSENTAN ACCORD 125 mg, comprimé pelliculé
1241;G;BOSENTAN ACCORD 62,5 mg, comprimé pelliculé
1242;G;BOSENTAN ARROW 125 mg, comprimé pelliculé
1241;G;BOSENTAN ARROW 62,5 mg, comprimé pelliculé
1242;G;BOSENTAN CIPLA 125 mg, comprimé pelliculé
1241;G;BOSENTAN CIPLA 62,5 mg, comprimé pelliculé
1242;G;BOSENTAN STRAGEN 125 mg, comprimé pelliculé
1241;G;BOSENTAN STRAGEN 62,5 mg, comprimé pelliculé
1242;G;BOSENTAN SUN 125 mg, comprimé pelliculé
1241;G;BOSENTAN SUN 62,5 mg, comprimé pelliculé
1242;G;BOSENTAN VIATRIS 125 mg, comprimé pelliculé
1241;G;BOSENTAN VIATRIS 62,5 mg, comprimé pelliculé
1893;R;BOSULIF 100 mg, comprimé pelliculé
1892;R;BOSULIF 400 mg, comprimé pelliculé
1891;R;BOSULIF 500 mg, comprimé pelliculé
1893;G;BOSUTINIB BIOGARAN 100 mg, comprimé pelliculé
1892;G;BOSUTINIB BIOGARAN 400 mg, comprimé pelliculé
1891;G;BOSUTINIB BIOGARAN 500 mg, comprimé pelliculé
1893;G;BOSUTINIB EG 100 mg, comprimé pelliculé
1892;G;BOSUTINIB EG 400 mg, comprimé pelliculé
1891;G;BOSUTINIB EG 500 mg, comprimé pelliculé
1893;G;BOSUTINIB ZENTIVA 100 mg, comprimé pelliculé
1892;G;BOSUTINIB ZENTIVA 400 mg, comprimé pelliculé
1891;G;BOSUTINIB ZENTIVA 500 mg, comprimé pelliculé
1799;R;BREVIBLOC 10 mg/ml, solution pour perfusion
597;R;BREVIBLOC 100 mg/10 ml, solution injectable en flacon
706;R;BRIAZIDE 10 mg/12,5 mg, comprimé pelliculé sécable
299;R;BRICANYL 5 mg/2 mL, solution pour inhalation par nébuliseur en récipient unidose
1798;R;BRIDION 100 mg/ml, solution injectable
529;R;BRIEM 10 mg, comprimé pelliculé
528;R;BRIEM 5 mg, comprimé pelliculé sécable
1747;R;BRILIQUE 60 mg, comprimé pelliculé
1748;R;BRILIQUE 90 mg, comprimé pelliculé
660;G;BRIMONIDINE BIOGARAN 0,2 % (2 mg/ml), collyre en solution
660;G;BRIMONIDINE CHAUVIN 2 mg/ml, collyre en solution
660;G;BRIMONIDINE EG 0,2 % (2 mg/ml), collyre en solution
660;G;BRIMONIDINE SANDOZ 0,2 % (2 mg/ml), collyre en solution
660;G;BRIMONIDINE VIATRIS 0,2 % (2 mg/ml), collyre en solution
1430;G;BRIMONIDINE/TIMOLOL EG 2 mg/ml + 5 mg/ml, collyre en solution
1430;G;BRIMONIDINE/TIMOLOL VIATRIS 2 mg/ml + 5 mg/ml, collyre en solution
1901;R;BRINTELLIX 10 mg, comprimé pelliculé
1902;R;BRINTELLIX 15 mg, comprimé pelliculé
1899;R;BRINTELLIX 20 mg, comprimé pelliculé
1900;R;BRINTELLIX 5 mg, comprimé pelliculé
1290;G;BRINZOLAMIDE ARROW 10 mg/mL, collyre en suspension
1290;G;BRINZOLAMIDE BIOGARAN 10 mg/mL, collyre en suspension
1290;G;BRINZOLAMIDE CRISTERS 10 mg/ml, collyre en suspension
1290;G;BRINZOLAMIDE EG 10 mg/ml, collyre en suspension
1290;G;BRINZOLAMIDE SANDOZ 10 mg/mL, collyre en suspension
1290;G;BRINZOLAMIDE VIATRIS 10 mg/ml, collyre en suspension
1698;G;BRINZOLAMIDE/TIMOLOL EG 10 mg/5 mg par mL, collyre en suspension
1698;G;BRINZOLAMIDE/TIMOLOL VIATRIS 10 mg/5 mg par mL, collyre en suspension
270;G;BROMAZEPAM ARROW 6 mg, comprimé quadrisécable
270;G;BROMAZEPAM BIOGARAN 6 mg, comprimé quadrisécable
270;G;BROMAZEPAM CRISTERS 6 mg, comprimé quadrisécable
270;G;BROMAZEPAM EG 6 mg, comprimé quadrisécable
270;G;BROMAZEPAM SANDOZ 6 mg, comprimé quadrisécable
270;G;BROMAZEPAM TEVA 6 mg, comprimé quadrisécable
270;G;BROMAZEPAM VIATRIS 6 mg, comprimé quadrisécable
270;G;BROMAZEPAM ZENTIVA 6 mg, comprimé quadrisécable
270;G;BROMAZEPAM ZYDUS 6 mg, comprimé quadrisécable
1459;G;BRONCHEX 750 mg/15 ml ADULTES SANS SUCRE, solution buvable en sachet édulcorée à la saccharine sodique et au maltitol liquide
303;G;BRONCHOKOD 2 POUR CENT ENFANTS, sirop
306;G;BRONCHOKOD ADULTES 5 POUR CENT, solution buvable édulcorée à la saccharine sodique et au maltitol liquide
217;R;BRUFEN 400 mg, comprimé enrobé
784;R;BRUFEN 400 mg, comprimé pelliculé
1572;R;BRUFEN 600 mg, comprimé pelliculé
777;G;BUCCOSOIN, solution pour bain de bouche en flacon
300;G;BUDESONIDE ARROW 0,5 mg/2 ml, suspension pour inhalation par nébuliseur en récipient unidose
301;G;BUDESONIDE ARROW 1 mg/2 ml, suspension pour inhalation par nébuliseur en récipient unidose
300;G;BUDESONIDE BIOGARAN 0,5 mg/2 ml, suspension pour inhalation par nébuliseur en récipient unidose
301;G;BUDESONIDE BIOGARAN 1 mg/2 ml, suspension pour inhalation par nébuliseur en récipient unidose
300;G;BUDESONIDE CRISTERS 0,5 mg/2 ml, suspension pour inhalation par nébuliseur en récipient unidose
301;G;BUDESONIDE CRISTERS 1 mg/2 ml, suspension pour inhalation par nébuliseur en récipient unidose
300;G;BUDESONIDE EG 0,5 mg/2 ml, suspension pour inhalation par nébuliseur en récipient unidose
301;G;BUDESONIDE EG 1 mg/2 ml, suspension pour inhalation par nébuliseur en récipient unidose
300;G;BUDESONIDE EVOLUGEN 0,5 mg/2 mL, suspension pour inhalation par nébuliseur en récipient unidose
301;G;BUDESONIDE EVOLUGEN 1 mg/2 mL, suspension pour inhalation par nébuliseur en récipient unidose
300;G;BUDESONIDE SANDOZ 0,5 mg/2 ml, suspension pour inhalation par nébuliseur en récipient unidose
301;G;BUDESONIDE SANDOZ 1 mg/2 ml, suspension pour inhalation par nébuliseur en récipient unidose
1295;G;BUDESONIDE SANDOZ 64 microgrammes/dose, suspension pour pulvérisation nasale
300;G;BUDESONIDE TEVA 0,5 mg/2 mL, suspension pour inhalation par nébuliseur en récipient unidose
